# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:29:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
12.66243312	-79.94299102
12.67708871	-90.68424884
12.69174431	-89.12756578
12.70639990	-87.49089469
12.72105549	-90.55272412
12.73571109	-82.21282964
12.75036668	-80.76466119
12.76502228	-92.45888415
12.77967787	-81.12909819
12.79433346	-83.46742128
12.80898906	-94.04439365
12.82364465	-89.89833300
12.83830025	-83.82258512
12.85295584	-80.96016392
12.86761143	-85.18682591
12.88226703	-86.45233878
12.89692262	-91.12441747
12.91157821	-82.27698413
12.92623381	-79.86782273
12.94088940	-85.33129848
12.95554500	-88.40830166
12.97020059	-82.25318338
12.98485618	-77.34055984
12.99951178	-84.17544076
13.01416737	-84.42247737
13.02882297	-84.86108560
13.04347856	-85.99614840
13.05813415	-86.91361767
13.07278975	-82.30542216
13.08744534	-80.07582621
13.10210094	-81.86200564
13.11675653	-82.60132954
13.13141212	-85.24071385
13.14606772	-97.35775842
13.16072331	-88.44514255
13.17537890	-99.92011484
13.19003450	-87.55570394
13.20469009	-88.59142462
13.21934569	-92.69594948
13.23400128	-86.14318708
13.24865687	-85.06160496
13.26331247	-85.03259411
13.27796806	-85.99477210
13.29262366	-86.17179746
13.30727925	-82.63482738
13.32193484	-81.59724195
13.33659044	-86.47741526
13.35124603	-82.09205488
13.36590163	-89.69053302
13.38055722	-86.32086013
13.39521281	-81.37993601
13.40986841	-82.28594780
13.42452400	-84.97203526
13.43917959	-88.96222886
13.45383519	-86.40244581
13.46849078	-84.17683933
13.48314638	-90.66283733
13.49780197	-83.88807025
13.51245756	-80.40033182
13.52711316	-81.50126201
13.54176875	-85.38648135
13.55642435	-83.97908200
13.57107994	-83.30675783
13.58573553	-83.58563084
13.60039113	-94.08136388
13.61504672	-90.46877568
13.62970232	-84.63951301
13.64435791	-85.67631976
13.65901350	-84.56185737
13.67366910	-89.70320968
13.68832469	-98.64095510
13.70298028	-85.84825671
13.71763588	-82.06542450
13.73229147	-86.81931628
13.74694707	-90.34410026
13.76160266	-90.16398699
13.77625825	-80.96878629
13.79091385	-79.61123723
13.80556944	-84.11203286
13.82022504	-88.38243269
13.83488063	-82.85744886
13.84953622	-82.80578985
13.86419182	-102.90746287
13.87884741	-87.22560742
13.89350301	-81.64933457
13.90815860	-85.80990268
13.92281419	-78.22090024
13.93746979	-85.38797638
13.95212538	-81.02180739
13.96678097	-80.37242854
13.98143657	-84.46411063
13.99609216	-90.42707743
14.01074776	-85.18578456
14.02540335	-103.52576361
14.04005894	-88.82985205
14.05471454	-95.81182850
14.06937013	-88.50587381
14.08402573	-107.03198148
14.09868132	-82.86498350
14.11333691	-79.14319453
14.12799251	-85.18361996
14.14264810	-86.66547922
14.15730370	-84.85561349
14.17195929	-86.71631753
14.18661488	-96.36281356
14.20127048	-89.37300327
14.21592607	-84.10054200
14.23058166	-88.54892093
14.24523726	-90.64815929
14.25989285	-102.22015301
14.27454845	-85.82556736
14.28920404	-94.99631628
14.30385963	-87.24515398
14.31851523	-86.74066251
14.33317082	-91.00769779
14.34782642	-89.37464211
14.36248201	-85.35555051
14.37713760	-96.68517866
14.39179320	-84.50206074
14.40644879	-82.31626748
14.42110439	-83.25723340
14.43575998	-88.32196779
14.45041557	-85.84061810
14.46507117	-82.59280196
14.47972676	-84.79672891
14.49438235	-87.00368106
14.50903795	-82.95165277
14.52369354	-80.95918546
